student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
2446,24,1,1,1.05,67.1,1,9.6,2,0,2,2,49.2
2447,23,2,1,0.49,87.0,1,9.0,0,2,0,1,60.2
2448,22,0,6,0.43,74.5,0,8.5,0,2,1,2,30.9
2449,23,1,1,4.5,84.5,1,6.0,2,1,1,2,54.8
2450,18,1,5,0.61,99.2,1,5.3,0,2,0,1,36.3
2451,23,0,3,3.4,82.7,1,9.4,1,4,0,0,76.1
2452,24,1,2,5.68,56.7,1,4.9,2,4,2,0,61.4
2453,17,1,0,0.12,86.0,1,4.2,0,3,1,2,26.5
2454,20,1,3,5.11,91.0,1,9.0,1,1,2,0,62.5
2455,23,2,1,6.06,65.8,1,8.9,0,4,1,0,65.3
2456,20,2,1,4.29,79.6,1,9.5,1,3,2,2,83.1
2457,23,1,4,3.8,69.4,1,8.5,0,0,2,0,56.6
2458,24,2,2,5.85,47.7,1,9.0,1,2,2,2,65.5
2459,20,0,6,4.24,83.7,0,4.8,0,4,0,2,65.1
2460,17,2,0,4.07,66.6,0,7.6,0,1,2,2,61.8
2461,19,1,0,6.41,60.8,1,9.5,2,1,1,0,72.4
2462,18,1,2,6.7,68.1,1,9.4,2,0,1,0,93.8
2463,20,1,6,2.95,74.9,1,9.4,0,0,1,2,55.4
2464,21,2,1,3.32,85.4,0,8.3,0,4,2,2,50.7
2465,20,0,5,6.41,94.5,1,6.2,0,3,1,0,72.8
2466,18,1,0,4.36,81.1,1,5.2,0,2,1,0,52.4
2467,19,2,2,5.49,99.4,1,4.5,1,3,0,2,75.6
2468,22,2,0,0.6,49.4,0,4.6,2,2,0,2,30.3
2469,17,0,3,0.76,49.3,1,4.9,1,2,1,2,28.4
2470,18,2,3,4.25,87.4,1,7.4,1,0,1,2,89.1
2471,24,1,6,6.55,78.0,0,4.2,1,4,2,2,65.3
2472,17,0,3,2.53,91.7,1,5.1,2,4,1,2,44.7
2473,20,2,5,7.69,80.7,0,6.1,1,0,1,1,79.2
2474,18,0,0,6.08,40.8,0,7.9,2,3,2,2,61.4
2475,17,1,1,6.25,80.4,1,9.1,1,0,2,1,97.0
2476,20,2,3,6.67,52.7,1,6.4,1,0,2,2,100.0
2477,21,2,3,2.04,66.8,1,6.1,1,1,0,1,65.8
2478,18,2,0,2.64,81.5,1,7.1,1,1,2,2,45.6
2479,17,0,5,0.95,79.4,1,7.6,0,2,1,1,51.1
2480,18,1,6,3.04,63.0,1,6.2,1,4,1,0,48.6
2481,22,1,2,0.29,82.8,1,7.9,1,4,1,1,49.1
2482,23,2,2,6.01,96.6,1,6.4,2,2,0,1,75.7
2483,18,2,1,6.42,53.8,1,5.2,0,3,0,0,78.5
2484,19,1,4,1.71,47.2,1,9.1,2,0,1,1,40.9
2485,19,0,2,3.92,48.1,1,5.2,2,2,2,0,42.4
2486,19,0,1,5.38,67.5,1,8.7,2,0,0,1,67.3
2487,18,0,0,5.94,57.9,1,7.5,1,3,0,2,64.1
2488,17,0,0,7.76,68.0,1,8.5,1,4,2,2,79.4
2489,21,2,5,1.61,45.1,1,4.1,0,2,1,2,28.2
2490,19,2,3,1.97,54.8,1,5.3,2,3,0,1,47.9
2491,19,1,6,6.83,60.8,1,6.6,1,2,0,2,98.7
2492,19,0,5,0.78,96.0,1,9.2,0,2,2,1,45.7
2493,24,2,0,6.29,57.8,1,4.6,1,4,0,0,69.0
2494,21,1,6,1.07,42.9,1,7.4,2,2,2,2,23.1
2495,20,2,5,3.72,58.7,1,9.0,0,4,2,2,42.0
2496,18,0,3,4.74,96.2,0,4.1,2,2,1,0,65.6
2497,23,0,5,6.14,65.6,1,4.2,0,0,0,2,90.9
2498,24,1,1,0.92,89.1,1,6.4,1,1,1,0,57.5
2499,17,2,1,6.59,56.0,1,4.6,1,0,1,0,78.2
2500,24,0,5,6.8,48.1,1,4.5,1,1,1,0,69.7
2501,22,0,5,6.35,69.8,1,5.3,2,4,2,2,60.1
2502,17,0,1,7.5,82.1,1,6.9,0,2,2,2,89.6
2503,23,1,5,6.98,90.7,1,6.0,0,0,0,0,86.4
2504,17,2,3,6.14,54.5,1,9.8,0,4,2,2,87.3
2505,17,1,3,4.63,99.2,0,6.7,2,2,2,2,88.1
2506,17,1,5,6.47,69.4,1,7.5,2,4,0,2,66.7
2507,20,2,1,7.8,70.1,1,6.3,0,4,0,2,91.0
2508,21,1,0,5.1,91.5,1,4.6,2,0,2,2,77.6
2509,20,2,0,1.94,64.4,1,6.5,0,3,2,0,50.1
2510,17,0,3,1.98,85.4,1,6.7,2,2,1,2,41.8
2511,18,2,1,6.37,74.1,1,9.7,0,2,2,1,68.5
2512,23,1,2,7.91,48.1,1,9.4,1,2,0,2,100.0
2513,24,2,4,1.68,42.0,1,4.1,0,2,0,0,50.9
2514,23,1,2,7.76,96.1,1,5.7,2,1,1,1,79.2
2515,17,2,0,2.15,92.0,1,7.5,2,3,1,2,29.8
2516,23,0,6,3.3,99.0,1,8.2,1,0,0,2,73.8
2517,22,1,6,7.27,80.5,1,6.7,2,2,0,2,91.5
2518,21,0,1,7.69,78.7,0,8.3,2,1,0,2,86.5
2519,18,1,6,4.54,52.5,1,8.3,2,1,1,2,44.0
2520,24,1,0,7.6,78.5,1,8.3,1,3,0,2,93.2
2521,20,2,1,6.74,69.3,1,5.5,2,4,0,1,66.5
2522,17,0,3,6.93,62.6,1,4.1,1,1,1,2,88.5
2523,18,2,3,6.95,80.9,1,5.2,1,0,1,0,69.4
2524,20,2,0,3.09,45.1,1,6.1,1,0,2,0,65.6
2525,17,0,0,0.25,70.2,1,6.7,1,3,2,0,39.3
2526,19,0,2,1.32,85.5,1,4.5,2,2,1,2,45.0
2527,20,1,1,0.6,89.8,0,8.2,0,0,0,0,60.6
2528,24,1,1,1.94,69.4,1,4.9,0,2,1,0,50.8
2529,17,2,6,0.44,61.2,1,5.7,2,0,2,2,44.8
2530,21,1,3,2.22,74.3,1,5.9,0,0,2,0,44.7
2531,24,0,3,4.71,47.7,0,7.5,2,3,0,2,58.2
2532,23,1,3,1.13,45.5,0,8.4,0,0,1,0,33.4
2533,24,2,6,2.53,89.1,1,5.9,2,0,1,1,38.0
2534,18,0,5,1.79,47.6,0,9.0,2,1,0,2,51.8
2535,23,0,4,0.76,65.0,1,6.1,1,0,0,2,73.5
2536,24,2,0,5.41,64.7,1,8.8,1,3,1,2,68.5
2537,19,1,0,7.14,99.0,1,5.0,0,4,1,0,69.8
2538,20,1,6,5.73,82.3,0,6.2,2,2,1,2,78.6
2539,21,0,6,5.47,86.0,1,7.5,0,4,2,2,64.1
2540,20,1,1,7.86,80.2,1,7.0,1,4,1,2,69.6
2541,19,1,0,5.85,56.4,1,6.2,1,0,0,0,71.1
2542,24,1,0,0.38,61.7,1,5.3,0,1,0,2,59.1
2543,24,2,5,1.75,51.0,1,7.0,0,1,2,0,53.1
2544,20,1,6,5.1,72.5,0,4.6,1,2,2,1,81.5
2545,23,1,6,5.11,44.7,1,6.4,0,2,2,2,56.6
2546,20,2,5,6.66,94.2,1,4.4,1,4,0,1,74.7
2547,23,1,0,1.27,51.8,1,6.6,2,3,2,1,26.0
2548,21,1,0,7.85,52.8,1,9.8,1,3,0,2,92.2
2549,20,0,6,4.13,69.1,1,6.9,0,3,0,2,80.4
2550,18,1,0,7.36,59.2,1,7.5,1,4,0,2,83.5
2551,22,2,1,4.23,50.0,1,7.0,0,3,1,2,51.4
2552,19,0,5,1.5,99.1,1,5.3,2,1,1,0,33.5
2553,18,2,3,2.81,56.8,1,4.6,0,2,2,0,36.4
2554,18,1,2,1.77,84.4,1,6.0,2,2,2,0,32.2
2555,24,0,6,2.11,83.6,1,7.1,2,3,0,2,25.9
2556,17,1,0,7.12,54.7,1,8.2,0,3,2,2,78.3
2557,23,1,0,3.02,56.7,1,7.9,2,2,2,1,75.5
2558,23,0,3,1.46,72.1,0,7.2,0,2,0,2,67.3
2559,17,2,1,2.92,91.7,0,6.1,0,2,2,2,69.1
2560,21,1,5,4.94,84.4,1,5.6,2,1,1,2,69.6
2561,21,2,4,1.61,58.2,1,8.5,1,3,0,2,54.0
2562,19,1,3,0.41,42.6,1,9.3,0,0,2,2,47.2
2563,22,1,1,6.98,76.4,1,7.8,2,0,1,0,89.7
2564,20,0,3,1.91,68.5,1,4.6,1,1,0,0,53.8
2565,20,0,1,7.49,60.6,1,8.8,0,4,1,0,56.1
2566,20,0,6,0.38,78.8,1,7.5,0,1,1,2,49.1
2567,23,2,5,5.21,97.1,1,7.9,1,2,2,2,79.4
2568,22,1,2,5.32,94.2,1,8.2,2,2,0,1,73.3
2569,20,2,3,1.25,79.9,0,6.8,1,4,1,2,43.8
2570,24,2,5,5.32,97.6,1,7.1,0,4,1,2,73.2
2571,23,2,3,3.1,63.7,1,5.9,1,3,1,2,60.8
2572,24,1,2,3.05,46.1,1,7.8,0,2,2,2,64.4
2573,22,0,2,7.02,67.1,1,7.0,1,3,2,2,86.0
2574,20,2,5,7.62,79.6,1,6.1,1,4,0,2,100.0
2575,23,2,3,1.36,88.1,1,5.4,1,3,2,2,53.5
2576,19,2,3,5.47,96.3,1,7.8,2,3,2,2,64.2
2577,19,2,1,1.24,71.0,1,6.7,1,0,2,0,72.1
2578,20,0,1,0.28,62.4,1,5.2,2,4,0,0,19.599
2579,24,1,0,1.2,56.9,1,8.7,2,2,2,2,27.7
2580,21,1,3,5.08,76.4,1,7.2,1,1,1,0,70.3
2581,20,1,3,5.81,81.6,1,7.8,1,0,1,0,84.6
2582,20,2,6,4.06,77.9,1,7.4,1,0,1,2,75.0
2583,19,1,1,7.61,51.7,1,7.8,1,4,0,0,100.0
2584,22,0,3,6.11,66.8,1,4.5,0,4,1,1,60.2
2585,19,2,1,1.29,44.5,1,5.7,0,0,0,0,35.9
2586,21,1,2,1.66,71.2,0,8.6,1,4,0,0,61.1
2587,19,0,0,4.77,52.9,1,8.8,2,1,2,2,74.9
2588,19,0,2,2.67,93.4,0,4.3,2,3,2,2,60.6
2589,24,2,0,0.08,88.5,1,8.4,1,0,0,2,63.9
2590,19,0,4,0.19,83.9,1,5.4,1,4,1,0,38.5
2591,17,0,0,3.26,46.7,1,9.0,2,2,2,0,58.7
2592,20,2,4,4.19,66.8,1,6.3,0,2,0,1,54.1
2593,21,2,0,5.23,50.8,1,5.8,2,3,1,0,45.4
2594,17,2,0,6.11,42.6,0,5.7,1,4,0,2,59.5
2595,19,2,6,7.75,64.1,1,8.1,0,0,1,0,100.0
2596,18,2,1,6.71,58.8,1,8.1,0,3,0,0,99.8
2597,21,2,3,2.85,95.1,0,7.6,0,1,0,2,82.1
2598,22,2,5,4.28,95.6,1,9.7,1,2,0,2,85.3
2599,24,1,0,1.73,96.1,1,5.8,1,3,0,1,46.6
2600,20,0,0,7.75,40.9,1,7.7,1,1,0,2,85.1
2601,23,1,4,4.28,71.1,1,6.6,1,4,0,2,63.1
2602,18,0,2,2.0,41.1,1,7.4,2,2,1,2,33.3
2603,23,0,1,5.79,76.3,1,4.9,1,1,2,1,77.1
2604,21,2,0,3.9,70.5,0,9.5,2,0,2,0,81.4
2605,23,0,1,7.91,65.8,1,9.2,1,2,0,1,99.9
2606,23,2,3,0.6,43.2,1,9.7,0,1,1,0,34.9
2607,21,2,4,2.68,46.3,1,8.4,1,2,0,0,72.8
2608,19,2,6,7.53,58.8,1,8.2,2,3,0,0,81.4
2609,21,1,4,3.69,54.5,1,4.3,0,3,1,2,39.3
2610,23,2,4,2.49,50.7,1,6.7,2,1,0,2,32.4
2611,24,1,5,4.84,91.1,1,4.2,0,2,0,1,80.6
2612,24,0,1,5.32,41.7,1,9.6,1,3,0,1,78.8
2613,18,0,3,0.74,53.1,1,7.5,1,1,2,2,45.5
2614,21,1,5,2.08,95.0,1,4.4,1,1,2,0,64.1
2615,17,2,1,2.47,92.3,1,7.6,2,0,0,0,86.1
2616,22,2,0,1.97,61.3,1,7.9,2,1,2,1,44.3
2617,24,0,1,3.06,88.3,1,9.9,2,1,0,1,63.9
2618,17,1,6,2.68,49.1,1,7.9,1,1,0,2,69.3
2619,22,1,0,5.85,78.4,1,8.8,2,4,1,1,67.1
2620,24,1,0,4.79,93.0,1,8.7,2,3,1,1,64.6
2621,23,2,5,3.43,68.3,1,8.3,2,4,0,0,64.2
2622,20,0,6,1.6,50.0,1,4.6,1,2,2,0,35.7
2623,17,1,2,3.37,74.7,1,6.0,2,0,0,1,48.0
2624,24,0,6,1.44,84.9,1,8.5,2,3,0,0,60.0
2625,24,2,4,7.62,91.9,0,9.4,1,2,0,0,100.0
2626,21,0,6,1.39,62.7,1,5.0,0,1,2,0,60.0
2627,24,0,2,6.87,57.0,1,4.1,2,2,0,0,64.8
2628,17,1,2,4.92,81.1,1,9.1,0,0,0,2,84.3
2629,21,2,0,6.49,55.0,1,5.4,2,3,2,2,43.7
2630,17,1,5,7.11,54.6,1,7.2,0,0,1,2,76.7
2631,24,2,3,6.43,50.9,1,9.9,0,3,2,0,100.0
2632,22,1,5,4.71,62.0,1,8.5,0,4,1,2,53.3
2633,24,1,1,2.14,66.4,1,5.0,2,1,2,2,60.5
2634,21,0,0,5.28,83.5,1,9.6,2,0,0,2,70.5
2635,17,1,6,0.08,46.5,1,5.3,0,3,0,0,31.8
2636,17,1,3,3.02,65.6,1,9.0,1,0,0,2,75.2
2637,19,1,5,6.86,79.5,1,4.1,2,2,0,2,89.5
2638,22,2,4,4.64,72.7,1,5.4,0,0,0,2,71.3
2639,18,2,1,2.08,87.3,1,4.7,1,4,1,2,32.2
2640,23,1,6,7.14,93.5,1,7.3,0,2,1,2,100.0
2641,18,0,6,0.12,52.8,1,7.6,2,1,0,0,22.3
2642,20,0,5,7.06,94.5,1,8.2,2,2,0,1,81.7
2643,18,0,3,6.08,93.1,1,5.8,2,3,0,2,71.8
2644,20,0,0,1.17,61.8,1,9.7,2,2,0,0,35.3
2645,20,2,0,0.5,88.8,1,4.1,1,1,2,1,37.5
2646,17,0,4,7.61,70.9,1,5.9,1,0,1,2,89.4
2647,21,0,0,0.54,88.7,1,4.4,1,1,0,1,61.4
2648,23,2,1,7.79,84.9,1,6.2,2,2,0,0,87.2
2649,24,0,2,3.37,97.7,1,9.7,1,4,0,2,65.4
2650,19,1,0,2.83,53.3,1,5.8,1,2,0,0,43.4
2651,24,1,5,5.2,84.2,0,5.8,2,0,0,2,88.9
2652,24,0,5,3.97,40.8,1,5.8,1,4,1,2,38.3
2653,24,1,5,3.12,95.3,0,9.0,2,0,0,0,79.7
2654,19,2,4,5.12,51.9,1,7.5,0,4,0,2,60.4
2655,23,0,6,2.8,62.4,0,6.5,2,1,0,0,54.1
2656,21,1,5,0.27,90.6,0,6.2,0,3,0,0,54.6
2657,17,0,5,6.6,68.7,1,8.1,0,1,0,2,85.5
2658,19,2,3,4.12,79.8,1,9.9,0,3,2,1,63.2
2659,22,2,2,5.49,61.7,1,6.7,0,0,0,0,78.9
2660,18,2,0,4.6,73.3,1,5.3,0,3,2,0,58.1
2661,20,2,5,4.91,90.7,1,6.4,0,0,2,0,92.1
2662,23,0,5,1.75,93.6,0,5.1,0,0,2,0,66.2
2663,18,2,2,7.48,67.4,1,8.0,0,0,1,2,70.3
2664,20,2,2,3.58,83.2,1,4.1,0,3,0,2,70.6
2665,18,0,4,7.36,68.0,0,6.6,1,2,2,0,91.6
2666,21,0,6,6.46,96.4,1,4.2,2,1,1,0,49.6
2667,18,2,5,5.76,83.7,1,4.2,2,4,2,0,57.8
2668,24,0,6,3.68,65.9,1,6.3,2,3,2,2,61.7
2669,17,1,2,0.18,69.9,1,8.5,0,1,2,1,42.7
2670,24,1,6,2.52,51.0,1,8.0,1,2,2,0,68.0
2671,23,0,2,5.32,96.5,1,9.4,0,0,2,0,95.5
2672,23,1,6,2.65,55.3,1,6.6,1,2,1,2,54.5
2673,23,1,6,0.79,50.9,1,5.0,2,2,0,1,39.8
2674,18,1,3,4.14,67.1,1,4.5,2,2,1,2,47.3
2675,24,0,3,1.24,83.6,0,5.5,1,2,1,2,61.4
2676,21,0,3,2.45,81.0,1,7.0,1,0,0,1,73.8
2677,24,0,3,4.02,55.3,1,5.7,2,2,0,2,58.4
2678,24,0,5,0.93,55.9,1,8.6,1,1,2,2,58.7
2679,21,2,1,0.9,54.1,1,8.0,1,0,0,2,64.4
2680,19,1,1,1.68,76.2,1,6.6,2,0,0,2,60.4
2681,17,0,6,4.73,97.4,1,8.3,2,3,1,1,60.5
2682,17,0,5,7.47,93.4,1,6.8,1,1,1,2,86.5
2683,20,1,3,1.91,70.3,1,4.3,2,1,0,2,43.6
2684,23,1,1,5.76,62.7,1,8.4,2,0,2,0,56.9
2685,21,1,6,1.52,63.7,1,8.0,0,3,2,0,51.2
2686,20,1,6,5.08,88.4,1,7.1,0,2,0,2,77.4
2687,18,1,0,1.1,79.0,0,4.9,2,2,2,1,45.0
2688,21,1,3,6.76,42.5,0,7.1,2,0,1,1,60.9
2689,22,1,0,5.94,44.5,0,5.6,1,2,2,1,85.1
2690,24,2,5,5.45,68.9,1,9.8,2,0,1,0,59.1
2691,22,2,4,0.12,71.9,1,6.8,0,0,2,2,20.9
2692,21,0,3,6.69,97.6,1,8.7,2,0,1,2,98.6
2693,24,1,6,1.21,48.5,0,7.4,2,2,1,1,19.599
2694,20,2,4,4.27,88.5,1,8.9,2,4,1,2,51.1
2695,24,1,3,6.21,93.7,1,6.8,1,3,1,1,62.2
2696,19,1,6,5.05,62.7,1,7.5,0,3,2,1,75.5
2697,18,0,3,6.55,49.7,1,6.9,0,3,0,2,80.0
2698,20,0,0,5.67,54.8,1,9.7,1,0,0,1,95.9
2699,18,1,0,6.05,79.8,1,4.8,2,4,2,2,78.7
2700,17,2,1,2.39,44.2,1,6.1,2,3,0,2,46.9
2701,24,1,1,3.03,93.1,1,7.3,2,4,0,0,57.1
2702,23,1,2,4.01,85.4,1,4.5,1,1,0,0,73.5
2703,18,0,5,4.69,87.7,1,9.0,2,4,1,1,71.4
2704,23,0,4,5.53,84.4,1,9.2,2,0,1,0,81.5
2705,17,2,6,4.44,47.7,1,5.2,1,3,0,1,53.9
2706,19,1,4,5.68,83.9,1,9.6,2,3,0,2,78.3
2707,22,0,2,1.21,76.0,1,7.7,2,3,0,2,46.8
2708,19,1,4,3.16,43.1,1,7.6,0,0,1,1,60.8
2709,22,1,1,7.31,57.1,1,6.1,1,2,2,2,85.5
2710,23,0,2,1.74,65.4,1,7.4,2,2,0,2,51.1
2711,17,2,4,1.15,72.6,1,5.5,0,2,1,2,34.0
2712,17,1,2,5.96,50.8,1,4.2,0,0,2,2,74.1
2713,24,2,0,1.56,71.6,1,8.4,1,2,1,2,49.2
2714,21,0,6,3.66,97.5,1,9.7,1,3,1,0,78.3
2715,21,0,1,5.69,61.3,1,4.5,0,3,2,2,61.9
2716,20,2,4,3.88,49.1,0,7.6,0,4,2,0,43.8
2717,20,1,0,7.21,68.1,1,5.5,0,2,0,1,82.1
2718,22,1,2,7.03,67.0,1,6.2,0,0,2,2,79.5
2719,21,2,1,4.02,95.0,1,5.7,1,4,2,0,66.8
2720,18,1,2,7.69,67.7,1,4.4,1,1,1,2,78.5
2721,22,2,1,2.33,54.6,1,9.9,0,0,0,2,61.5
2722,22,2,1,1.87,53.5,1,7.4,2,4,2,0,20.8
2723,17,2,6,5.36,42.1,1,7.4,0,2,2,2,75.5
2724,20,0,5,4.58,84.5,1,7.5,1,3,2,0,69.3
2725,23,0,0,2.01,56.1,1,4.5,2,4,2,2,49.4
2726,21,2,5,2.97,87.3,1,6.4,2,2,1,2,58.9
2727,18,1,1,1.86,73.0,1,9.5,2,0,2,2,44.7
2728,17,1,4,1.9,82.7,1,7.3,2,2,2,1,42.5
2729,21,0,1,2.94,52.2,1,6.4,1,0,1,1,59.7
2730,20,0,4,7.39,49.3,1,5.3,2,1,0,2,60.7
2731,24,2,0,6.68,65.1,1,5.5,1,1,1,2,85.0
2732,21,2,6,4.1,61.4,1,8.8,1,4,1,2,66.0
2733,24,0,5,3.82,70.4,1,7.8,0,2,1,2,82.9
2734,18,1,0,0.25,84.9,1,6.0,1,0,1,2,56.1
2735,20,1,2,3.7,94.5,1,9.4,0,4,0,2,64.1
2736,18,2,0,4.99,75.7,0,4.1,2,2,1,0,65.9
2737,21,0,1,6.23,53.6,1,8.6,2,2,1,0,66.0
2738,18,0,0,2.85,57.7,0,7.2,0,0,1,0,54.4
2739,20,0,4,7.36,94.3,1,9.4,2,1,0,2,97.3
2740,19,2,6,6.72,52.6,0,9.3,2,3,2,2,60.2
2741,18,1,2,0.66,45.7,1,5.9,0,0,1,2,39.9
2742,17,1,3,7.22,95.3,1,4.2,0,3,1,0,86.0
2743,21,2,1,1.78,41.6,1,9.2,1,0,1,1,53.3
2744,24,0,3,7.39,84.9,1,9.0,0,0,1,2,74.2
2745,18,2,4,5.05,48.7,1,5.0,1,2,0,0,69.9
2746,20,1,5,3.3,80.0,0,7.2,0,3,2,1,45.4
2747,18,1,3,3.49,51.2,1,6.3,1,2,1,0,41.3
2748,23,2,1,4.5,93.8,1,8.4,0,2,0,1,70.2
2749,20,2,6,6.75,43.0,1,9.2,0,1,0,2,73.2
2750,24,1,0,6.7,58.3,1,7.7,1,4,1,0,70.4
2751,18,2,3,3.32,87.0,1,9.7,2,3,1,0,72.3
2752,17,1,4,6.79,74.0,1,4.3,2,1,1,1,74.8
2753,21,1,1,3.78,65.3,1,6.4,0,0,1,0,73.5
2754,22,2,6,3.34,66.1,0,6.1,1,0,0,0,80.1
2755,24,1,2,1.95,70.1,1,5.5,0,4,1,2,28.6
2756,23,1,1,6.62,99.4,1,6.2,0,0,0,2,90.7
2757,24,1,6,4.96,80.4,1,4.8,2,0,0,1,47.6
2758,22,0,3,3.45,69.2,1,7.0,1,0,0,2,74.3
2759,19,1,6,5.3,59.3,1,5.9,0,1,2,1,78.2
2760,20,1,6,6.89,70.2,1,7.5,1,1,0,1,88.8
2761,18,1,6,1.58,95.4,0,6.6,1,2,0,2,55.5
2762,20,0,5,3.14,53.1,1,4.1,0,3,2,2,36.3
2763,19,0,4,3.04,60.7,0,7.2,1,1,0,2,66.1
2764,17,1,4,0.61,43.9,1,7.3,2,3,1,0,19.599
2765,18,0,4,2.67,77.8,1,9.1,2,4,2,0,61.5
2766,21,0,1,6.09,86.0,1,5.7,2,1,2,1,80.4
2767,19,0,5,2.03,77.9,1,8.5,2,3,2,2,45.7
2768,24,0,1,6.49,88.7,1,9.3,2,2,1,2,68.7
2769,20,1,3,7.64,86.2,1,8.1,1,2,1,2,99.8
2770,24,0,0,1.79,98.3,1,4.7,2,2,0,2,49.6
2771,22,2,5,3.28,67.1,1,6.5,0,2,2,1,63.0
2772,17,1,1,1.05,45.0,1,6.4,1,0,0,1,56.9
2773,18,1,1,5.54,72.1,1,5.5,0,2,0,2,70.5
2774,22,1,5,3.86,86.3,1,6.0,2,3,0,2,78.3
2775,21,2,3,4.71,64.4,1,8.2,1,4,1,2,61.5
2776,19,2,5,6.23,67.0,0,6.3,2,3,2,1,76.0
2777,21,2,6,6.21,84.2,1,5.2,0,1,0,0,88.6
2778,24,1,5,4.13,41.0,1,8.8,2,4,2,0,44.5
2779,20,0,0,7.06,79.4,1,6.3,2,4,0,2,66.9
2780,17,1,1,7.46,82.4,1,6.6,0,3,1,0,80.8
2781,19,2,6,5.05,98.2,1,4.5,0,1,0,2,85.4
2782,24,0,0,0.31,83.8,1,8.7,1,1,1,0,45.3
2783,23,0,5,6.21,47.9,1,4.5,0,3,0,0,62.3
2784,23,0,5,7.14,69.9,1,7.4,2,4,1,0,74.0
2785,24,2,3,4.45,64.4,0,8.6,2,2,2,2,64.9
2786,17,2,1,5.6,64.1,1,4.7,1,4,1,2,56.5
2787,19,2,3,2.85,87.1,1,5.8,0,2,2,0,46.9
2788,17,0,1,4.02,74.9,1,9.9,1,1,1,0,74.2
2789,17,2,0,6.38,83.9,1,6.7,2,3,0,2,70.1
2790,23,2,0,7.01,84.7,1,7.5,0,1,1,0,76.2
2791,24,0,3,0.92,81.3,1,9.2,2,1,1,2,51.5
2792,18,2,1,0.14,85.5,1,9.4,1,1,0,2,82.3
2793,22,2,5,2.99,53.1,1,6.0,0,4,2,1,66.1
2794,21,2,2,3.13,45.9,1,9.1,2,0,1,2,49.7
2795,17,1,6,6.19,49.7,0,5.9,0,3,1,0,75.3
2796,24,2,0,0.08,88.5,1,8.8,1,0,0,1,49.6
2797,23,0,3,6.11,97.4,1,8.8,1,3,1,2,83.4
2798,21,1,6,4.29,96.2,1,7.5,1,1,0,0,77.5
2799,22,0,4,5.58,40.8,1,7.9,2,0,1,1,54.7
2800,20,2,2,4.07,99.4,1,7.4,2,3,1,0,64.5
2801,23,2,4,6.33,93.2,1,4.7,1,1,2,1,88.6
2802,20,2,3,3.5,51.9,1,6.6,0,2,1,1,46.5
2803,24,2,6,2.77,73.4,0,4.7,2,1,2,2,48.1
2804,17,0,3,5.09,99.1,1,4.3,2,4,0,2,61.5
2805,18,2,6,3.56,68.3,1,7.0,2,0,2,2,32.9
2806,24,1,3,2.43,97.2,1,5.6,2,0,1,2,59.3
2807,19,1,1,7.31,72.6,1,6.1,2,0,1,1,83.7
2808,19,1,3,5.79,60.7,1,7.8,2,4,0,0,76.0
2809,23,2,6,1.58,49.6,0,6.8,1,2,1,2,30.2
2810,18,0,2,5.92,46.2,1,7.4,2,0,0,2,57.6
2811,21,2,0,2.02,82.4,1,8.0,1,1,2,2,39.0
2812,19,0,2,3.45,59.7,0,8.0,1,4,2,0,62.3
2813,18,0,5,1.74,64.5,1,8.1,1,4,1,2,38.7
2814,24,2,3,0.91,96.2,1,6.7,2,1,2,2,39.6
2815,18,0,5,3.19,52.0,0,8.2,1,0,0,0,74.6
2816,17,0,6,4.44,62.4,1,5.6,2,1,0,2,72.2
2817,22,1,5,2.42,94.6,1,8.6,1,3,1,2,57.3
2818,23,0,0,0.6,96.4,1,8.8,1,0,2,0,74.1
2819,18,1,6,2.0,88.2,1,9.4,0,2,0,0,70.9
2820,22,1,3,1.97,63.0,1,9.7,2,2,2,2,63.6
2821,21,1,6,4.73,47.5,1,7.1,2,2,2,2,59.4
2822,23,1,6,2.26,87.4,0,7.2,1,3,2,2,54.2
2823,18,1,1,4.27,90.3,1,6.3,0,2,1,0,61.3
2824,24,1,5,3.76,82.9,0,8.7,2,2,2,0,79.7
2825,21,1,4,2.13,60.2,1,5.6,1,4,2,2,66.7
2826,23,2,5,5.93,79.1,1,7.8,1,2,1,0,71.9
2827,19,1,1,5.34,82.1,1,7.4,2,3,2,2,49.7
2828,24,0,3,5.44,93.2,1,5.7,0,1,0,2,83.9
2829,22,1,1,3.47,48.3,1,5.6,0,2,2,2,39.0
2830,18,2,6,2.53,55.8,1,5.0,2,4,1,1,20.6
2831,24,1,6,4.73,64.2,1,8.4,0,4,1,2,51.2
2832,23,2,4,7.67,88.7,1,8.9,1,1,1,0,87.6
2833,19,0,2,3.47,93.6,1,5.1,2,1,2,2,41.8
2834,21,2,4,5.32,56.7,0,9.4,1,2,2,2,83.6
2835,20,0,3,3.54,70.2,1,5.2,0,1,1,0,49.2
2836,21,0,5,7.46,76.5,1,4.6,0,3,1,0,80.0
2837,24,2,2,2.12,49.9,1,9.3,2,4,0,1,36.4
2838,24,2,0,3.67,87.5,1,9.5,2,3,2,0,64.2
2839,18,0,0,3.95,68.3,1,5.0,0,1,0,2,59.9
2840,24,2,6,5.83,93.7,1,5.1,0,2,1,2,81.5
2841,20,2,0,5.77,72.9,1,5.8,0,2,1,2,58.5
2842,22,2,6,5.92,90.0,0,4.4,1,0,2,1,97.4
2843,23,2,6,5.86,42.9,1,6.5,2,3,2,2,55.3
